1,0,0,-0.194444444,-0.044444444,-0.366666667,-0.188888889,-0.461111111,-0.322222222,-0.555555556,-0.411111111,-0.3,-0.533333333,-0.361111111,-0.733333333,-0.4,-0.855555556,-0.427777778,-0.961111111,-0.205555556,-0.561111111,-0.266666667,-0.772222222,-0.305555556,-0.9,-0.338888889,-1,-0.1,-0.555555556,-0.144444444,-0.738888889,-0.177777778,-0.827777778,-0.222222222,-0.894444444,0.011111111,-0.511111111,-0.016666667,-0.666666667,-0.055555556,-0.755555556,-0.094444444,-0.822222222
1,0,0,-0.194285714,-0.04,-0.365714286,-0.182857143,-0.462857143,-0.32,-0.565714286,-0.405714286,-0.308571429,-0.52,-0.377142857,-0.72,-0.422857143,-0.845714286,-0.457142857,-0.954285714,-0.211428571,-0.554285714,-0.28,-0.765714286,-0.331428571,-0.891428571,-0.371428571,-1,-0.108571429,-0.554285714,-0.154285714,-0.737142857,-0.194285714,-0.828571429,-0.234285714,-0.897142857,0.011428571,-0.514285714,-0.028571429,-0.668571429,-0.068571429,-0.76,-0.108571429,-0.84
1,0,0,-0.218085106,-0.04787234,-0.361702128,-0.20212766,-0.420212766,-0.35106383,-0.45212766,-0.462765957,-0.212765957,-0.526595745,-0.212765957,-0.728723404,-0.207446809,-0.861702128,-0.196808511,-0.968085106,-0.122340426,-0.542553191,-0.127659574,-0.755319149,-0.143617021,-0.893617021,-0.154255319,-1,-0.031914894,-0.526595745,-0.015957447,-0.691489362,-0.026595745,-0.792553191,-0.042553191,-0.867021277,0.063829787,-0.473404255,0.079787234,-0.617021277,0.063829787,-0.70212766,0.037234043,-0.776595745
1,0,0,-0.2,-0.052631579,-0.336842105,-0.210526316,-0.389473684,-0.352631579,-0.426315789,-0.463157895,-0.2,-0.526315789,-0.205263158,-0.726315789,-0.2,-0.847368421,-0.189473684,-0.952631579,-0.110526316,-0.542105263,-0.121052632,-0.757894737,-0.131578947,-0.894736842,-0.136842105,-1,-0.021052632,-0.531578947,-0.015789474,-0.710526316,-0.031578947,-0.821052632,-0.042105263,-0.905263158,0.068421053,-0.478947368,0.078947368,-0.631578947,0.063157895,-0.726315789,0.036842105,-0.805263158
1,0,0,-0.170731707,-0.087804878,-0.253658537,-0.253658537,-0.23902439,-0.414634146,-0.2,-0.526829268,-0.029268293,-0.507317073,0.043902439,-0.717073171,0.087804878,-0.853658537,0.131707317,-0.956097561,0.07804878,-0.502439024,0.165853659,-0.731707317,0.209756098,-0.87804878,0.248780488,-1,0.16097561,-0.463414634,0.248780488,-0.673170732,0.297560976,-0.809756098,0.336585366,-0.926829268,0.224390244,-0.4,0.307317073,-0.56097561,0.36097561,-0.663414634,0.4,-0.746341463
1,0,0,-0.185365854,-0.102439024,-0.263414634,-0.27804878,-0.253658537,-0.434146341,-0.214634146,-0.556097561,-0.034146341,-0.531707317,0.03902439,-0.736585366,0.092682927,-0.858536585,0.141463415,-0.96097561,0.07804878,-0.526829268,0.165853659,-0.746341463,0.224390244,-0.882926829,0.273170732,-1,0.16097561,-0.487804878,0.248780488,-0.687804878,0.297560976,-0.819512195,0.346341463,-0.931707317,0.229268293,-0.419512195,0.297560976,-0.585365854,0.341463415,-0.687804878,0.380487805,-0.785365854
1,0,0,-0.175609756,-0.107317073,-0.258536585,-0.282926829,-0.253658537,-0.443902439,-0.2,-0.56097561,-0.029268293,-0.536585366,0.043902439,-0.741463415,0.097560976,-0.863414634,0.146341463,-0.970731707,0.082926829,-0.531707317,0.170731707,-0.751219512,0.224390244,-0.887804878,0.273170732,-1,0.165853659,-0.492682927,0.253658537,-0.687804878,0.307317073,-0.824390244,0.356097561,-0.936585366,0.234146341,-0.414634146,0.307317073,-0.580487805,0.36097561,-0.67804878,0.404878049,-0.770731707
1,0,0,-0.185365854,-0.107317073,-0.268292683,-0.282926829,-0.273170732,-0.443902439,-0.229268293,-0.565853659,-0.048780488,-0.536585366,0.024390244,-0.741463415,0.07804878,-0.863414634,0.131707317,-0.965853659,0.073170732,-0.531707317,0.156097561,-0.751219512,0.209756098,-0.882926829,0.258536585,-1,0.16097561,-0.487804878,0.243902439,-0.692682927,0.292682927,-0.824390244,0.336585366,-0.941463415,0.23902439,-0.414634146,0.312195122,-0.580487805,0.356097561,-0.682926829,0.4,-0.775609756
1,0,0,-0.193236715,-0.106280193,-0.275362319,-0.285024155,-0.285024155,-0.444444444,-0.241545894,-0.565217391,-0.057971014,-0.536231884,0.014492754,-0.739130435,0.072463768,-0.8647343,0.120772947,-0.966183575,0.062801932,-0.526570048,0.149758454,-0.748792271,0.202898551,-0.884057971,0.251207729,-1,0.154589372,-0.483091787,0.236714976,-0.68115942,0.285024155,-0.821256039,0.333333333,-0.937198068,0.231884058,-0.400966184,0.304347826,-0.560386473,0.352657005,-0.657004831,0.400966184,-0.748792271
1,0,0,-0.177884615,-0.110576923,-0.264423077,-0.288461538,-0.274038462,-0.447115385,-0.240384615,-0.567307692,-0.057692308,-0.538461538,0.004807692,-0.730769231,0.052884615,-0.850961538,0.096153846,-0.951923077,0.048076923,-0.533653846,0.125,-0.745192308,0.173076923,-0.879807692,0.211538462,-1,0.125,-0.490384615,0.197115385,-0.692307692,0.245192308,-0.826923077,0.288461538,-0.942307692,0.197115385,-0.423076923,0.254807692,-0.581730769,0.288461538,-0.682692308,0.326923077,-0.774038462
1,0,0,-0.192307692,-0.110576923,-0.283653846,-0.288461538,-0.293269231,-0.447115385,-0.25,-0.5625,-0.081730769,-0.533653846,-0.019230769,-0.730769231,0.028846154,-0.850961538,0.076923077,-0.951923077,0.019230769,-0.533653846,0.096153846,-0.75,0.149038462,-0.884615385,0.1875,-1,0.100961538,-0.5,0.173076923,-0.697115385,0.216346154,-0.836538462,0.254807692,-0.947115385,0.173076923,-0.427884615,0.230769231,-0.591346154,0.269230769,-0.692307692,0.302884615,-0.783653846
1,0,0,-0.156862745,-0.088235294,-0.259803922,-0.259803922,-0.284313725,-0.397058824,-0.284313725,-0.495098039,-0.093137255,-0.553921569,-0.06372549,-0.745098039,-0.049019608,-0.867647059,-0.034313725,-0.965686275,0,-0.558823529,0.029411765,-0.764705882,0.044117647,-0.892156863,0.058823529,-1,0.083333333,-0.534313725,0.117647059,-0.720588235,0.132352941,-0.838235294,0.142156863,-0.931372549,0.161764706,-0.465686275,0.196078431,-0.607843137,0.205882353,-0.700980392,0.205882353,-0.779411765
1,0,0,-0.157635468,-0.088669951,-0.261083744,-0.256157635,-0.275862069,-0.389162562,-0.270935961,-0.492610837,-0.093596059,-0.556650246,-0.068965517,-0.753694581,-0.054187192,-0.876847291,-0.039408867,-0.980295567,0.004926108,-0.566502463,0.039408867,-0.768472906,0.0591133,-0.891625616,0.078817734,-1,0.088669951,-0.536945813,0.128078818,-0.724137931,0.137931034,-0.837438424,0.15270936,-0.935960591,0.172413793,-0.472906404,0.201970443,-0.615763547,0.206896552,-0.709359606,0.201970443,-0.78817734
1,0,0,-0.180904523,-0.065326633,-0.311557789,-0.226130653,-0.35678392,-0.35678392,-0.40201005,-0.462311558,-0.211055276,-0.542713568,-0.24120603,-0.733668342,-0.256281407,-0.859296482,-0.27638191,-0.964824121,-0.125628141,-0.567839196,-0.145728643,-0.773869347,-0.16080402,-0.899497487,-0.175879397,-1,-0.035175879,-0.557788945,-0.050251256,-0.748743719,-0.065326633,-0.859296482,-0.075376884,-0.954773869,0.050251256,-0.512562814,0.040201005,-0.663316583,0.020100503,-0.75879397,0.005025126,-0.844221106
1,0,0,-0.185929648,-0.050251256,-0.326633166,-0.201005025,-0.376884422,-0.341708543,-0.412060302,-0.43718593,-0.226130653,-0.522613065,-0.256281407,-0.72361809,-0.27638191,-0.849246231,-0.291457286,-0.949748744,-0.140703518,-0.547738693,-0.165829146,-0.763819095,-0.180904523,-0.894472362,-0.195979899,-1,-0.055276382,-0.537688442,-0.070351759,-0.738693467,-0.090452261,-0.854271357,-0.105527638,-0.954773869,0.035175879,-0.497487437,0.025125628,-0.653266332,0.010050251,-0.753768844,0,-0.844221106
1,0,0,-0.247058824,-0.035294118,-0.464705882,-0.170588235,-0.570588235,-0.317647059,-0.682352941,-0.423529412,-0.441176471,-0.529411765,-0.564705882,-0.741176471,-0.635294118,-0.858823529,-0.688235294,-0.964705882,-0.347058824,-0.570588235,-0.458823529,-0.794117647,-0.547058824,-0.911764706,-0.623529412,-1,-0.241176471,-0.576470588,-0.329411765,-0.770588235,-0.370588235,-0.823529412,-0.4,-0.847058824,-0.123529412,-0.558823529,-0.194117647,-0.729411765,-0.258823529,-0.829411765,-0.317647059,-0.905882353
1,0,0,-0.233532934,-0.011976048,-0.461077844,-0.131736527,-0.574850299,-0.263473054,-0.682634731,-0.353293413,-0.479041916,-0.48502994,-0.610778443,-0.682634731,-0.694610778,-0.796407186,-0.754491018,-0.898203593,-0.395209581,-0.54491018,-0.54491018,-0.748502994,-0.640718563,-0.874251497,-0.71257485,-0.97005988,-0.293413174,-0.568862275,-0.401197605,-0.778443114,-0.467065868,-0.904191617,-0.520958084,-1,-0.167664671,-0.562874251,-0.239520958,-0.718562874,-0.299401198,-0.814371257,-0.359281437,-0.898203593
1,0,0,-0.224852071,-0.01183432,-0.443786982,-0.124260355,-0.562130178,-0.25443787,-0.656804734,-0.355029586,-0.455621302,-0.479289941,-0.579881657,-0.662721893,-0.662721893,-0.775147929,-0.733727811,-0.875739645,-0.372781065,-0.532544379,-0.514792899,-0.733727811,-0.603550296,-0.857988166,-0.680473373,-0.964497041,-0.278106509,-0.556213018,-0.384615385,-0.75739645,-0.455621302,-0.887573964,-0.520710059,-1,-0.159763314,-0.544378698,-0.230769231,-0.704142012,-0.289940828,-0.804733728,-0.343195266,-0.887573964
1,0,0,-0.226190476,0.011904762,-0.44047619,-0.101190476,-0.55952381,-0.232142857,-0.666666667,-0.339285714,-0.482142857,-0.428571429,-0.625,-0.613095238,-0.708333333,-0.726190476,-0.773809524,-0.833333333,-0.392857143,-0.511904762,-0.553571429,-0.720238095,-0.648809524,-0.857142857,-0.726190476,-0.970238095,-0.291666667,-0.541666667,-0.404761905,-0.75,-0.482142857,-0.880952381,-0.553571429,-1,-0.160714286,-0.541666667,-0.238095238,-0.696428571,-0.297619048,-0.791666667,-0.351190476,-0.880952381
1,0,0,-0.229411765,0.005882353,-0.441176471,-0.1,-0.552941176,-0.235294118,-0.658823529,-0.341176471,-0.476470588,-0.435294118,-0.611764706,-0.617647059,-0.7,-0.723529412,-0.764705882,-0.829411765,-0.394117647,-0.511764706,-0.547058824,-0.711764706,-0.641176471,-0.847058824,-0.723529412,-0.964705882,-0.288235294,-0.547058824,-0.411764706,-0.752941176,-0.482352941,-0.882352941,-0.552941176,-1,-0.164705882,-0.541176471,-0.241176471,-0.694117647,-0.3,-0.794117647,-0.358823529,-0.888235294
1,0,0,-0.238095238,0.011904762,-0.446428571,-0.095238095,-0.56547619,-0.232142857,-0.672619048,-0.345238095,-0.476190476,-0.428571429,-0.625,-0.607142857,-0.708333333,-0.720238095,-0.779761905,-0.827380952,-0.392857143,-0.511904762,-0.55952381,-0.714285714,-0.660714286,-0.851190476,-0.744047619,-0.976190476,-0.291666667,-0.547619048,-0.416666667,-0.755952381,-0.488095238,-0.886904762,-0.553571429,-1,-0.160714286,-0.547619048,-0.244047619,-0.696428571,-0.303571429,-0.797619048,-0.363095238,-0.886904762
1,0,0,-0.230769231,0.01183432,-0.437869822,-0.088757396,-0.556213018,-0.224852071,-0.662721893,-0.337278107,-0.479289941,-0.426035503,-0.621301775,-0.609467456,-0.710059172,-0.721893491,-0.781065089,-0.828402367,-0.396449704,-0.50887574,-0.556213018,-0.715976331,-0.650887574,-0.846153846,-0.733727811,-0.964497041,-0.289940828,-0.544378698,-0.414201183,-0.75147929,-0.485207101,-0.881656805,-0.556213018,-1,-0.165680473,-0.538461538,-0.24260355,-0.692307692,-0.295857988,-0.792899408,-0.355029586,-0.887573964
1,0,0,-0.233918129,0,-0.432748538,-0.111111111,-0.549707602,-0.245614035,-0.649122807,-0.356725146,-0.461988304,-0.444444444,-0.602339181,-0.625730994,-0.684210526,-0.736842105,-0.754385965,-0.847953216,-0.380116959,-0.514619883,-0.532163743,-0.713450292,-0.625730994,-0.847953216,-0.713450292,-0.959064327,-0.274853801,-0.543859649,-0.391812865,-0.754385965,-0.461988304,-0.888888889,-0.538011696,-1,-0.14619883,-0.532163743,-0.216374269,-0.684210526,-0.274853801,-0.789473684,-0.333333333,-0.883040936
1,0,0,-0.225433526,-0.023121387,-0.421965318,-0.150289017,-0.531791908,-0.283236994,-0.61849711,-0.393063584,-0.416184971,-0.49132948,-0.526011561,-0.687861272,-0.595375723,-0.809248555,-0.653179191,-0.919075145,-0.335260116,-0.543352601,-0.462427746,-0.74566474,-0.543352601,-0.87283237,-0.612716763,-0.976878613,-0.23699422,-0.560693642,-0.329479769,-0.76300578,-0.393063584,-0.89017341,-0.445086705,-1,-0.115606936,-0.537572254,-0.173410405,-0.699421965,-0.225433526,-0.797687861,-0.277456647,-0.878612717
1,0,0,-0.219653179,-0.01734104,-0.416184971,-0.138728324,-0.520231214,-0.271676301,-0.601156069,-0.38150289,-0.410404624,-0.485549133,-0.520231214,-0.682080925,-0.589595376,-0.809248555,-0.647398844,-0.913294798,-0.329479769,-0.537572254,-0.456647399,-0.74566474,-0.543352601,-0.87283237,-0.612716763,-0.976878613,-0.231213873,-0.554913295,-0.317919075,-0.76300578,-0.38150289,-0.89017341,-0.433526012,-1,-0.10982659,-0.531791908,-0.161849711,-0.687861272,-0.213872832,-0.786127168,-0.265895954,-0.87283237
1,0,0,-0.229885057,-0.051724138,-0.413793103,-0.206896552,-0.505747126,-0.350574713,-0.574712644,-0.465517241,-0.356321839,-0.540229885,-0.425287356,-0.747126437,-0.471264368,-0.873563218,-0.505747126,-0.977011494,-0.25862069,-0.574712644,-0.33908046,-0.787356322,-0.396551724,-0.908045977,-0.448275862,-1,-0.16091954,-0.574712644,-0.212643678,-0.775862069,-0.25862069,-0.867816092,-0.298850575,-0.925287356,-0.051724138,-0.540229885,-0.08045977,-0.712643678,-0.126436782,-0.810344828,-0.17816092,-0.885057471
1,0,0,-0.217142857,-0.034285714,-0.405714286,-0.188571429,-0.502857143,-0.331428571,-0.571428571,-0.445714286,-0.348571429,-0.525714286,-0.422857143,-0.737142857,-0.468571429,-0.862857143,-0.502857143,-0.965714286,-0.257142857,-0.56,-0.32,-0.777142857,-0.377142857,-0.902857143,-0.417142857,-1,-0.154285714,-0.565714286,-0.205714286,-0.765714286,-0.257142857,-0.862857143,-0.302857143,-0.931428571,-0.045714286,-0.531428571,-0.08,-0.697142857,-0.125714286,-0.794285714,-0.171428571,-0.874285714
1,0,0,-0.209944751,-0.060773481,-0.375690608,-0.226519337,-0.44198895,-0.375690608,-0.480662983,-0.480662983,-0.270718232,-0.552486188,-0.309392265,-0.762430939,-0.325966851,-0.889502762,-0.337016575,-1,-0.17679558,-0.569060773,-0.220994475,-0.779005525,-0.259668508,-0.889502762,-0.29281768,-0.972375691,-0.071823204,-0.55801105,-0.104972376,-0.745856354,-0.143646409,-0.817679558,-0.17679558,-0.856353591,0.033149171,-0.508287293,0.022099448,-0.679558011,-0.005524862,-0.773480663,-0.038674033,-0.850828729
1,0,0,-0.202185792,-0.06010929,-0.355191257,-0.218579235,-0.415300546,-0.366120219,-0.453551913,-0.475409836,-0.256830601,-0.540983607,-0.289617486,-0.743169399,-0.306010929,-0.87431694,-0.31147541,-0.978142077,-0.158469945,-0.557377049,-0.202185792,-0.770491803,-0.240437158,-0.901639344,-0.273224044,-1,-0.06010929,-0.546448087,-0.087431694,-0.737704918,-0.12568306,-0.81420765,-0.158469945,-0.857923497,0.043715847,-0.50273224,0.038251366,-0.666666667,0.010928962,-0.765027322,-0.016393443,-0.841530055
1,0,0,-0.183673469,-0.076530612,-0.306122449,-0.239795918,-0.346938776,-0.382653061,-0.367346939,-0.489795918,-0.183673469,-0.525510204,-0.198979592,-0.724489796,-0.198979592,-0.852040816,-0.193877551,-0.959183673,-0.086734694,-0.540816327,-0.107142857,-0.75,-0.12755102,-0.887755102,-0.142857143,-1,0.005102041,-0.525510204,0.015306122,-0.704081633,0.005102041,-0.780612245,-0.010204082,-0.841836735,0.102040816,-0.469387755,0.117346939,-0.617346939,0.107142857,-0.704081633,0.086734694,-0.775510204
1,0,0,-0.182741117,-0.076142132,-0.304568528,-0.23857868,-0.340101523,-0.38071066,-0.360406091,-0.487309645,-0.172588832,-0.527918782,-0.187817259,-0.725888325,-0.192893401,-0.852791878,-0.187817259,-0.959390863,-0.081218274,-0.538071066,-0.106598985,-0.746192893,-0.126903553,-0.883248731,-0.137055838,-1,0.010152284,-0.52284264,0.015228426,-0.700507614,0.010152284,-0.781725888,0,-0.837563452,0.106598985,-0.467005076,0.116751269,-0.614213198,0.106598985,-0.700507614,0.086294416,-0.776649746
1,0,0,-0.173076923,-0.086538462,-0.283653846,-0.245192308,-0.302884615,-0.394230769,-0.293269231,-0.519230769,-0.120192308,-0.509615385,-0.105769231,-0.711538462,-0.091346154,-0.836538462,-0.067307692,-0.947115385,-0.009615385,-0.514423077,0.009615385,-0.735576923,0.024038462,-0.879807692,0.038461538,-1,0.081730769,-0.480769231,0.120192308,-0.677884615,0.144230769,-0.802884615,0.158653846,-0.913461538,0.168269231,-0.403846154,0.201923077,-0.548076923,0.211538462,-0.644230769,0.216346154,-0.730769231
1,0,0,-0.180094787,-0.090047393,-0.28436019,-0.255924171,-0.303317536,-0.407582938,-0.279620853,-0.530805687,-0.109004739,-0.507109005,-0.090047393,-0.710900474,-0.066350711,-0.834123223,-0.037914692,-0.943127962,0.004739336,-0.511848341,0.037914692,-0.734597156,0.061611374,-0.881516588,0.085308057,-1,0.099526066,-0.473933649,0.146919431,-0.668246445,0.170616114,-0.800947867,0.18957346,-0.914691943,0.184834123,-0.398104265,0.222748815,-0.530805687,0.236966825,-0.625592417,0.251184834,-0.71563981
1,0,0,-0.179245283,-0.089622642,-0.287735849,-0.254716981,-0.301886792,-0.41509434,-0.273584906,-0.537735849,-0.108490566,-0.509433962,-0.089622642,-0.712264151,-0.070754717,-0.83490566,-0.037735849,-0.938679245,0,-0.514150943,0.028301887,-0.735849057,0.051886792,-0.877358491,0.080188679,-1,0.099056604,-0.476415094,0.136792453,-0.669811321,0.16509434,-0.797169811,0.183962264,-0.905660377,0.183962264,-0.405660377,0.216981132,-0.537735849,0.235849057,-0.627358491,0.245283019,-0.716981132
1,0,0,-0.184834123,-0.090047393,-0.289099526,-0.246445498,-0.303317536,-0.402843602,-0.279620853,-0.530805687,-0.113744076,-0.497630332,-0.090047393,-0.701421801,-0.066350711,-0.829383886,-0.028436019,-0.938388626,0.004739336,-0.507109005,0.042654028,-0.72985782,0.071090047,-0.876777251,0.104265403,-1,0.099526066,-0.464454976,0.151658768,-0.663507109,0.184834123,-0.786729858,0.213270142,-0.900473934,0.184834123,-0.388625592,0.227488152,-0.521327014,0.246445498,-0.611374408,0.260663507,-0.701421801
1,0,0,-0.179245283,-0.089622642,-0.287735849,-0.25,-0.306603774,-0.410377358,-0.273584906,-0.537735849,-0.113207547,-0.504716981,-0.089622642,-0.70754717,-0.061320755,-0.830188679,-0.033018868,-0.943396226,0.004716981,-0.509433962,0.04245283,-0.731132075,0.075471698,-0.877358491,0.103773585,-1,0.099056604,-0.466981132,0.150943396,-0.660377358,0.183962264,-0.787735849,0.20754717,-0.900943396,0.183962264,-0.386792453,0.226415094,-0.523584906,0.245283019,-0.613207547,0.254716981,-0.698113208
1,0,0,-0.180094787,-0.085308057,-0.28436019,-0.251184834,-0.303317536,-0.402843602,-0.279620853,-0.530805687,-0.109004739,-0.502369668,-0.085308057,-0.706161137,-0.061611374,-0.829383886,-0.028436019,-0.933649289,0.004739336,-0.507109005,0.037914692,-0.72985782,0.066350711,-0.876777251,0.09478673,-1,0.099526066,-0.469194313,0.151658768,-0.658767773,0.180094787,-0.786729858,0.203791469,-0.895734597,0.184834123,-0.393364929,0.222748815,-0.526066351,0.246445498,-0.611374408,0.260663507,-0.696682464
1,0,0,-0.180952381,-0.09047619,-0.285714286,-0.252380952,-0.304761905,-0.404761905,-0.276190476,-0.533333333,-0.10952381,-0.504761905,-0.085714286,-0.704761905,-0.066666667,-0.833333333,-0.033333333,-0.942857143,0.004761905,-0.50952381,0.038095238,-0.733333333,0.066666667,-0.880952381,0.095238095,-1,0.1,-0.471428571,0.152380952,-0.666666667,0.185714286,-0.79047619,0.20952381,-0.904761905,0.180952381,-0.4,0.228571429,-0.528571429,0.247619048,-0.619047619,0.257142857,-0.704761905
1,0,0,-0.175,-0.085,-0.295,-0.25,-0.325,-0.39,-0.33,-0.5,-0.145,-0.535,-0.135,-0.745,-0.12,-0.87,-0.105,-0.975,-0.045,-0.535,-0.02,-0.75,-0.015,-0.89,-0.015,-1,0.05,-0.505,0.075,-0.655,0.06,-0.695,0.045,-0.71,0.14,-0.435,0.165,-0.58,0.165,-0.685,0.15,-0.775
1,0,0,-0.196808511,-0.069148936,-0.35106383,-0.218085106,-0.39893617,-0.356382979,-0.436170213,-0.462765957,-0.239361702,-0.542553191,-0.281914894,-0.744680851,-0.29787234,-0.867021277,-0.313829787,-0.973404255,-0.138297872,-0.558510638,-0.175531915,-0.776595745,-0.212765957,-0.904255319,-0.239361702,-1,-0.042553191,-0.542553191,-0.04787234,-0.718085106,-0.053191489,-0.79787234,-0.058510638,-0.85106383,0.053191489,-0.489361702,0.058510638,-0.643617021,0.042553191,-0.744680851,0.021276596,-0.829787234
1,0,0,-0.203296703,-0.06043956,-0.357142857,-0.21978022,-0.417582418,-0.351648352,-0.43956044,-0.467032967,-0.230769231,-0.549450549,-0.269230769,-0.763736264,-0.291208791,-0.895604396,-0.307692308,-1,-0.126373626,-0.554945055,-0.137362637,-0.714285714,-0.153846154,-0.763736264,-0.153846154,-0.785714286,-0.027472527,-0.538461538,-0.038461538,-0.681318681,-0.065934066,-0.714285714,-0.087912088,-0.730769231,0.065934066,-0.494505495,0.065934066,-0.642857143,0.043956044,-0.747252747,0.016483516,-0.835164835
